src_iata,dst_iata,flow,o_iata,o_lat,o_lon,o_name,o_country,d_iata,d_lat,d_lon,d_name,d_country
AAE,ALG,1,AAE,36.822201,7.809174,Rabah Bitat Airport,Algeria,ALG,36.69100189208984,3.215409994125366,Houari Boumediene Airport,Algeria
AAE,CDG,1,AAE,36.822201,7.809174,Rabah Bitat Airport,Algeria,CDG,49.012798,2.55,Charles de Gaulle International Airport,France
AAE,IST,1,AAE,36.822201,7.809174,Rabah Bitat Airport,Algeria,IST,41.275278,28.751944,Istanbul Airport,Turkey
AAE,LYS,1,AAE,36.822201,7.809174,Rabah Bitat Airport,Algeria,LYS,45.725556,5.081111,Lyon Saint-Exupéry Airport,France
AAE,MRS,2,AAE,36.822201,7.809174,Rabah Bitat Airport,Algeria,MRS,43.439271922,5.22142410278,Marseille Provence Airport,France
AAE,ORN,1,AAE,36.822201,7.809174,Rabah Bitat Airport,Algeria,ORN,35.6239013672,-0.6211829781529999,Es Senia Airport,Algeria
AAE,ORY,2,AAE,36.822201,7.809174,Rabah Bitat Airport,Algeria,ORY,48.7233333,2.3794444,Paris-Orly Airport,France
AAL,AAR,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark
AAL,AGP,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,AGP,36.67490005493164,-4.499110221862793,Málaga Airport,Spain
AAL,ALC,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport,Spain
AAL,AMS,2,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,AMS,52.308601,4.76389,Amsterdam Airport Schiphol,Netherlands
AAL,ARN,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,ARN,59.651901245117,17.918600082397,Stockholm-Arlanda Airport,Sweden
AAL,BCN,2,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,BCN,41.2971,2.07846,Barcelona International Airport,Spain
AAL,BLL,3,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,BLL,55.7402992249,9.15178012848,Billund Airport,Denmark
AAL,CPH,2,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,CPH,55.617900848389,12.656000137329,Copenhagen Kastrup Airport,Denmark
AAL,IST,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,IST,41.275278,28.751944,Istanbul Airport,Turkey
AAL,LGW,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,LGW,51.148102,-0.190278,London Gatwick Airport,United Kingdom
AAL,OSL,3,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,OSL,60.121,11.0502,Oslo Lufthavn,Norway
AAL,PMI,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,PMI,39.551700592,2.73881006241,Palma De Mallorca Airport,Spain
AAL,SVG,1,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark,SVG,58.876701354,5.6377801895,Stavanger Airport Sola,Norway
AAN,CCJ,1,AAN,24.261699676513672,55.60919952392578,Al Ain International Airport,United Arab Emirates,CCJ,11.1367998123,75.95529937740001,Calicut International Airport,India
AAN,PEW,1,AAN,24.261699676513672,55.60919952392578,Al Ain International Airport,United Arab Emirates,PEW,33.993900299072266,71.51460266113281,Peshawar International Airport,Pakistan
AAQ,DME,1,AAQ,45.002101898193,37.347301483154,Anapa Vityazevo Airport,Russia,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport,Russia
AAQ,LED,1,AAQ,45.002101898193,37.347301483154,Anapa Vityazevo Airport,Russia,LED,59.80030059814453,30.262500762939453,Pulkovo Airport,Russia
AAQ,SVO,1,AAQ,45.002101898193,37.347301483154,Anapa Vityazevo Airport,Russia,SVO,55.972599,37.4146,Sheremetyevo International Airport,Russia
AAR,AAL,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,AAL,57.0927589138,9.84924316406,Aalborg Airport,Denmark
AAR,AGP,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,AGP,36.67490005493164,-4.499110221862793,Málaga Airport,Spain
AAR,BMA,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,BMA,59.354400634765625,17.941699981689453,Stockholm-Bromma Airport,Sweden
AAR,CPH,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,CPH,55.617900848389,12.656000137329,Copenhagen Kastrup Airport,Denmark
AAR,GOT,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport,Sweden
AAR,OSL,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,OSL,60.121,11.0502,Oslo Lufthavn,Norway
AAR,PMI,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,PMI,39.551700592,2.73881006241,Palma De Mallorca Airport,Spain
AAR,STN,1,AAR,56.2999992371,10.619000434899998,Aarhus Airport,Denmark,STN,51.8849983215,0.234999999404,London Stansted Airport,United Kingdom
AAT,URC,2,AAT,47.7498855591,88.08580780030002,Altay Air Base,China,URC,43.907100677490234,87.47419738769531,Ürümqi Diwopu International Airport,China
AAX,POJ,1,AAX,-19.563199996948,-46.960399627686,Romeu Zema Airport,Brazil,POJ,-18.67280006408691,-46.4911994934082,Patos de Minas Airport,Brazil
AAY,SAH,1,AAY,16.191699981689453,52.17499923706055,Al Ghaidah International Airport,Yemen,SAH,15.476300239562988,44.21969985961914,Sana'a International Airport,Yemen
ABA,DME,1,ABA,53.7400016784668,91.38500213623048,Abakan Airport,Russia,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport,Russia
ABA,IKT,1,ABA,53.7400016784668,91.38500213623048,Abakan Airport,Russia,IKT,52.268001556396,104.38899993896,Irkutsk Airport,Russia
ABA,NSK,1,ABA,53.7400016784668,91.38500213623048,Abakan Airport,Russia,NSK,69.31109619140625,87.33219909667969,Norilsk-Alykel Airport,Russia
ABA,SVO,1,ABA,53.7400016784668,91.38500213623048,Abakan Airport,Russia,SVO,55.972599,37.4146,Sheremetyevo International Airport,Russia
ABB,ABV,1,ABB,6.204167,6.665278,Asaba International Airport,Nigeria,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria
ABB,LOS,1,ABB,6.204167,6.665278,Asaba International Airport,Nigeria,LOS,6.5773701667785645,3.321160078048706,Murtala Muhammed International Airport,Nigeria
ABD,MHD,2,ABD,30.371099472,48.2282981873,Abadan Airport,Iran,MHD,36.235198974609375,59.64099884033203,Mashhad International Airport,Iran
ABD,SYZ,1,ABD,30.371099472,48.2282981873,Abadan Airport,Iran,SYZ,29.53919982910156,52.58980178833008,Shiraz Shahid Dastghaib International Airport,Iran
ABD,THR,3,ABD,30.371099472,48.2282981873,Abadan Airport,Iran,THR,35.68920135498047,51.31340026855469,Mehrabad International Airport,Iran
ABE,ATL,3,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,ATL,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,United States
ABE,CLT,2,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,CLT,35.2140007019043,-80.94309997558594,Charlotte Douglas International Airport,United States
ABE,DTW,1,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,DTW,42.212398529052734,-83.35340118408203,Detroit Metropolitan Wayne County Airport,United States
ABE,MYR,1,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,MYR,33.6796989441,-78.9282989502,Myrtle Beach International Airport,United States
ABE,ORD,1,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,ORD,41.9786,-87.9048,Chicago O'Hare International Airport,United States
ABE,PGD,1,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,PGD,26.92020035,-81.9905014,Charlotte County Airport,United States
ABE,PHL,2,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,PHL,39.87189865112305,-75.24109649658203,Philadelphia International Airport,United States
ABE,PIE,1,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,PIE,27.91020012,-82.68740082,St Petersburg Clearwater International Airport,United States
ABE,SFB,1,ABE,40.652099609375,-75.44080352783203,Lehigh Valley International Airport,United States,SFB,28.777599334716797,-81.23750305175781,Orlando Sanford International Airport,United States
ABI,DFW,2,ABI,32.4113006592,-99.6819000244,Abilene Regional Airport,United States,DFW,32.896801,-97.038002,Dallas Fort Worth International Airport,United States
ABJ,ACC,7,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,ACC,5.605189800262451,-0.1667860001325607,Kotoka International Airport,Ghana
ABJ,ALG,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,ALG,36.69100189208984,3.215409994125366,Houari Boumediene Airport,Algeria
ABJ,BKO,2,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,BKO,12.5335,-7.94994,Modibo Keita International Airport,Mali
ABJ,BOY,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,BOY,11.160099983215332,-4.33096981048584,Bobo Dioulasso Airport,Burkina Faso
ABJ,BRU,4,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,BRU,50.9014015198,4.48443984985,Brussels Airport,Belgium
ABJ,CDG,2,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,CDG,49.012798,2.55,Charles de Gaulle International Airport,France
ABJ,CKY,2,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,CKY,9.57689,-13.612,Conakry International Airport,Guinea
ABJ,CMN,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,CMN,33.36750030517578,-7.589970111846924,Mohammed V International Airport,Morocco
ABJ,COO,3,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,COO,6.357230186462402,2.384350061416626,Cadjehoun Airport,Benin
ABJ,DKR,3,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,DKR,14.739700317382812,-17.49020004272461,Léopold Sédar Senghor International Airport,Senegal
ABJ,DLA,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,DLA,4.0060801506,9.71947956085,Douala International Airport,Cameroon
ABJ,FNA,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,FNA,8.61644,-13.1955,Lungi International Airport,Sierra Leone
ABJ,IST,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,IST,41.275278,28.751944,Istanbul Airport,Turkey
ABJ,LBV,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,LBV,0.458600014448,9.4122800827,Libreville Leon M'ba International Airport,Gabon
ABJ,LFW,5,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,LFW,6.165609836578369,1.2545100450515747,Lomé-Tokoin Airport,Togo
ABJ,LOS,4,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,LOS,6.5773701667785645,3.321160078048706,Murtala Muhammed International Airport,Nigeria
ABJ,NBO,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,NBO,-1.31923997402,36.9277992249,Jomo Kenyatta International Airport,Kenya
ABJ,ORY,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,ORY,48.7233333,2.3794444,Paris-Orly Airport,France
ABJ,OUA,7,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,OUA,12.3532,-1.51242,Ouagadougou Airport,Burkina Faso
ABJ,ROB,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,ROB,6.23379,-10.3623,Roberts International Airport,Liberia
ABJ,TUN,1,ABJ,5.261390209197998,-3.9262900352478023,Port Bouet Airport,Cote d'Ivoire,TUN,36.85100173950195,10.22719955444336,Tunis Carthage International Airport,Tunisia
ABL,OTZ,2,ABL,67.1063,-157.856989,Ambler Airport,United States,OTZ,66.88469696,-162.598999,Ralph Wien Memorial Airport,United States
ABL,SHG,2,ABL,67.1063,-157.856989,Ambler Airport,United States,SHG,66.88809967041,-157.16200256348,Shungnak Airport,United States
ABM,CNS,1,ABM,-10.9508,142.459,Northern Peninsula Airport,Australia,CNS,-16.885799408,145.755004883,Cairns International Airport,Australia
ABQ,ATL,5,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,ATL,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,United States
ABQ,BWI,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,BWI,39.1754,-76.668297,Baltimore/Washington International Thurgood Marshall Airport,United States
ABQ,CNM,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,CNM,32.337501525878906,-104.26300048828124,Cavern City Air Terminal,United States
ABQ,DAL,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,DAL,32.847099,-96.851799,Dallas Love Field,United States
ABQ,DEN,3,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,DEN,39.861698150635,-104.672996521,Denver International Airport,United States
ABQ,DFW,2,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,DFW,32.896801,-97.038002,Dallas Fort Worth International Airport,United States
ABQ,HOU,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,HOU,29.64539909,-95.27890015,William P Hobby Airport,United States
ABQ,IAH,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,IAH,29.984399795532227,-95.34140014648438,George Bush Intercontinental Houston Airport,United States
ABQ,JFK,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,JFK,40.63980103,-73.77890015,John F Kennedy International Airport,United States
ABQ,LAM,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,LAM,35.8797988892,-106.268997192,Los Alamos Airport,United States
ABQ,LAS,2,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,LAS,36.08010101,-115.1520004,McCarran International Airport,United States
ABQ,LAX,5,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,LAX,33.94250107,-118.4079971,Los Angeles International Airport,United States
ABQ,MCI,2,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,MCI,39.2976,-94.713898,Kansas City International Airport,United States
ABQ,MDW,2,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,MDW,41.785999,-87.752403,Chicago Midway International Airport,United States
ABQ,MSP,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,MSP,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport,United States
ABQ,OAK,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,OAK,37.721298,-122.221001,Metropolitan Oakland International Airport,United States
ABQ,ORD,3,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,ORD,41.9786,-87.9048,Chicago O'Hare International Airport,United States
ABQ,PDX,2,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,PDX,45.58869934,-122.5979996,Portland International Airport,United States
ABQ,PHX,3,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,PHX,33.43429946899414,-112.01200103759766,Phoenix Sky Harbor International Airport,United States
ABQ,SAN,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,SAN,32.7336006165,-117.190002441,San Diego International Airport,United States
ABQ,SEA,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,SEA,47.449001,-122.308998,Seattle Tacoma International Airport,United States
ABQ,SFO,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,SFO,37.61899948120117,-122.375,San Francisco International Airport,United States
ABQ,SLC,1,ABQ,35.040199,-106.609001,Albuquerque International Sunport,United States,SLC,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,United States
ABR,MSP,1,ABR,45.449100494384766,-98.42179870605467,Aberdeen Regional Airport,United States,MSP,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport,United States
ABS,ASW,1,ABS,22.375999450699997,31.611700058,Abu Simbel Airport,Egypt,ASW,23.9643993378,32.8199996948,Aswan International Airport,Egypt
ABT,DMM,1,ABT,20.2961006165,41.6343002319,Al Baha Airport,Saudi Arabia,DMM,26.471200942993164,49.79790115356445,King Fahd International Airport,Saudi Arabia
ABT,JED,1,ABT,20.2961006165,41.6343002319,Al Baha Airport,Saudi Arabia,JED,21.6796,39.156502,King Abdulaziz International Airport,Saudi Arabia
ABT,RUH,1,ABT,20.2961006165,41.6343002319,Al Baha Airport,Saudi Arabia,RUH,24.957599639892575,46.69879913330078,King Khaled International Airport,Saudi Arabia
ABV,ABB,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,ABB,6.204167,6.665278,Asaba International Airport,Nigeria
ABV,ACC,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,ACC,5.605189800262451,-0.1667860001325607,Kotoka International Airport,Ghana
ABV,ADD,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,ADD,8.97789001465,38.7993011475,Addis Ababa Bole International Airport,Ethiopia
ABV,BNI,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,BNI,6.316979885101318,5.5995001792907715,Benin Airport,Nigeria
ABV,CAI,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,CAI,30.12190055847168,31.40559959411621,Cairo International Airport,Egypt
ABV,CBQ,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,CBQ,4.976019859313965,8.347200393676758,Margaret Ekpo International Airport,Nigeria
ABV,CDG,3,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,CDG,49.012798,2.55,Charles de Gaulle International Airport,France
ABV,COO,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,COO,6.357230186462402,2.384350061416626,Cadjehoun Airport,Benin
ABV,ENU,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,ENU,6.474269866943359,7.561960220336914,Akanu Ibiam International Airport,Nigeria
ABV,FRA,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,FRA,50.033333,8.570556,Frankfurt am Main Airport,Germany
ABV,GMO,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,GMO,10.2983333333,10.8963888889,Gombe Lawanti International Airport,Nigeria
ABV,IBA,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,IBA,7.362460136413574,3.97832989692688,Ibadan Airport,Nigeria
ABV,ILR,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,ILR,8.440210342407227,4.493919849395752,Ilorin International Airport,Nigeria
ABV,KAN,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,KAN,12.0476,8.52462,Mallam Aminu International Airport,Nigeria
ABV,LFW,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,LFW,6.165609836578369,1.2545100450515747,Lomé-Tokoin Airport,Togo
ABV,LHR,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,LHR,51.4706,-0.461941,London Heathrow Airport,United Kingdom
ABV,LOS,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,LOS,6.5773701667785645,3.321160078048706,Murtala Muhammed International Airport,Nigeria
ABV,NDJ,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,NDJ,12.1337,15.034,N'Djamena International Airport,Chad
ABV,NIM,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,NIM,13.4815,2.18361,Diori Hamani International Airport,Niger
ABV,PHC,4,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,PHC,5.0154900550842285,6.94959020614624,Port Harcourt International Airport,Nigeria
ABV,QOW,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,QOW,5.427060127258301,7.206029891967773,Sam Mbakwe International Airport,Nigeria
ABV,QRW,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,QRW,5.59611,5.81778,Warri Airport,Nigeria
ABV,SKO,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,SKO,12.916299819946287,5.207190036773682,Sadiq Abubakar III International Airport,Nigeria
ABV,SSG,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,SSG,3.755270004272461,8.708720207214355,Malabo Airport,Equatorial Guinea
ABV,YOL,1,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,Nigeria,YOL,9.257550239562988,12.430399894714355,Yola Airport,Nigeria
ABX,MEL,1,ABX,-36.06779861450195,146.95799255371094,Albury Airport,Australia,MEL,-37.673302,144.843002,Melbourne International Airport,Australia
ABX,SYD,3,ABX,-36.06779861450195,146.95799255371094,Albury Airport,Australia,SYD,-33.94609832763672,151.177001953125,Sydney Kingsford Smith International Airport,Australia
ABY,ATL,4,ABY,31.535499572753903,-84.19450378417969,Southwest Georgia Regional Airport,United States,ATL,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,United States
ABZ,AMS,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,AMS,52.308601,4.76389,Amsterdam Airport Schiphol,Netherlands
ABZ,BGO,2,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,BGO,60.29339981,5.218140125,Bergen Airport Flesland,Norway
ABZ,BHD,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,BHD,54.61809921264648,-5.872499942779541,George Best Belfast City Airport,United Kingdom
ABZ,BHX,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,BHX,52.453899383499994,-1.74802994728,Birmingham International Airport,United Kingdom
ABZ,BRS,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,BRS,51.382702,-2.71909,Bristol Airport,United Kingdom
ABZ,CDG,3,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,CDG,49.012798,2.55,Charles de Gaulle International Airport,France
ABZ,CPH,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,CPH,55.617900848389,12.656000137329,Copenhagen Kastrup Airport,Denmark
ABZ,DUB,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,DUB,53.421299,-6.27007,Dublin Airport,Ireland
ABZ,EBJ,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,EBJ,55.525902,8.5534,Esbjerg Airport,Denmark
ABZ,EMA,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,EMA,52.8311004639,-1.32806003094,East Midlands Airport,United Kingdom
ABZ,FRA,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,FRA,50.033333,8.570556,Frankfurt am Main Airport,Germany
ABZ,HUY,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,HUY,53.57440185546875,-0.350832998752594,Humberside Airport,United Kingdom
ABZ,KOI,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,KOI,58.957801818847656,-2.9049999713897705,Kirkwall Airport,United Kingdom
ABZ,KSU,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,KSU,63.111801147461,7.824520111084,Kristiansund Airport (Kvernberget),Norway
ABZ,LBA,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport,United Kingdom
ABZ,LCY,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,LCY,51.505299,0.055278,London City Airport,United Kingdom
ABZ,LGW,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,LGW,51.148102,-0.190278,London Gatwick Airport,United Kingdom
ABZ,LHR,5,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,LHR,51.4706,-0.461941,London Heathrow Airport,United Kingdom
ABZ,LSI,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,LSI,59.87889862060547,-1.295560002326965,Sumburgh Airport,United Kingdom
ABZ,LTN,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,LTN,51.874698638916016,-0.3683330118656158,London Luton Airport,United Kingdom
ABZ,MAN,2,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport,United Kingdom
ABZ,MME,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,MME,54.50920104980469,-1.4294099807739258,Durham Tees Valley Airport,United Kingdom
ABZ,NCL,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport,United Kingdom
ABZ,NWI,2,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,NWI,52.6758003235,1.28278005123,Norwich International Airport,United Kingdom
ABZ,OSL,2,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,OSL,60.121,11.0502,Oslo Lufthavn,Norway
ABZ,RIX,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,RIX,56.92359924316406,23.971099853515625,Riga International Airport,Latvia
ABZ,SVG,3,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,SVG,58.876701354,5.6377801895,Stavanger Airport Sola,Norway
ABZ,SYY,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,SYY,58.215599060058594,-6.331110000610352,Stornoway Airport,United Kingdom
ABZ,WIC,1,ABZ,57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,United Kingdom,WIC,58.45890045166016,-3.09306001663208,Wick Airport,United Kingdom
ACA,IAH,1,ACA,16.757099151611328,-99.75399780273438,General Juan N Alvarez International Airport,Mexico,IAH,29.984399795532227,-95.34140014648438,George Bush Intercontinental Houston Airport,United States
ACA,MEX,3,ACA,16.757099151611328,-99.75399780273438,General Juan N Alvarez International Airport,Mexico,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport,Mexico
ACA,MTY,1,ACA,16.757099151611328,-99.75399780273438,General Juan N Alvarez International Airport,Mexico,MTY,25.7784996033,-100.107002258,General Mariano Escobedo International Airport,Mexico
ACA,TIJ,1,ACA,16.757099151611328,-99.75399780273438,General Juan N Alvarez International Airport,Mexico,TIJ,32.541099548339844,-116.97000122070312,General Abelardo L. Rodríguez International Airport,Mexico
